,Top1_Acc_Epoch/train_phase/train_stream/Task000,Loss_Epoch/train_phase/train_stream/Task000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp000,Loss_Exp/eval_phase/test_stream/Task000/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp001,Loss_Exp/eval_phase/test_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp002,Loss_Exp/eval_phase/test_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp003,Loss_Exp/eval_phase/test_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp004,Loss_Exp/eval_phase/test_stream/Task000/Exp004,Top1_Acc_Stream/eval_phase/test_stream/Task000,Loss_Stream/eval_phase/test_stream/Task000
0,0.9771584795837376,0.07128470547139823,0.9756756756756757,0.06265178553785222,0.0,8.063156977302752,0.0,10.445231865225942,0.0,10.462925771606505,0.0,8.849797185262045,0.1805,7.691148951296182
1,0.9764566929133859,0.07964877377022204,0.9432432432432433,0.1693754905260898,0.9843101061375173,0.056196912368445776,0.0,8.6798835625546,0.0,8.23392720385434,0.0,7.54071855450151,0.3878,4.9176759166937325
2,0.9637336504161712,0.1137989639238609,0.918918918918919,0.270838456169979,0.9409321642824181,0.19490331925028856,0.9820880245649949,0.06180462187600294,0.0,8.716784853696705,0.0,7.902659834676714,0.5658,3.452770775518939
3,0.9529801324503311,0.15994866104512814,0.8886486486486487,0.3368109724771332,0.9390862944162437,0.22168733187477105,0.9268167860798362,0.22740920776398346,0.9692917285785042,0.10263533585434093,0.0,9.689995566410804,0.7447,2.123196617080178
4,0.9563062691005204,0.15010702742694912,0.8967567567567568,0.3387400023196195,0.9293954776188279,0.2832786546127005,0.9247697031729785,0.252959799931357,0.8841010401188707,0.3635948114521495,0.9656716417910448,0.09819979141906497,0.9206,0.26662968029771
